,Variable,SHAP_abs,Corr,Sign
22,LDL_class_BorderlineHigh,0.0683063,0.8738028784038853,pos
44,durationDose,0.08042119,-0.05936797178936468,neg
32,gfr_class_G3a,0.08583207,-0.5346646840274026,neg
57,Drug_DailyDosage_DurationDose_losartan-100-90,0.09458324,-0.8599548478998816,neg
47,drug_atorvastatin,0.119704284,-0.8126250145059755,neg
72,drug_pravastatin,0.12250235,0.8075364104419585,pos
90,drug_metoprolol,0.13648006,0.8353432973885982,pos
46,TotalDailyDosage,0.13755494,0.06320096335807714,pos
38,race_Black,0.1606532,-0.9474065127999288,neg
29,gfr_evolution,0.16902067,0.2082431051787457,pos
42,gender_Female,0.19090128,-0.783869607819969,neg
10,dbp_value,0.2924885,0.05418755981996564,pos
28,GFR,0.3797339,0.6226932477794191,pos
27,creatinine_value,0.43449548,-0.017390502321901098,neg
20,ldl_value,0.4490274,0.4439982227073177,pos
9,sbp_value,0.45009804,0.7060408648809072,pos
33,gfr_class_G3b,0.50334674,-0.8485938581194152,neg
36,age,0.6975576,-0.5125671045342333,neg
5,hgb_value,0.75351954,-0.7390466019658735,neg
0,glucose_value,0.7660639,0.5768345419204202,pos
