,Variable,SHAP_abs,Corr,Sign
313,WindowCombinationDrugs_metformin-simvastatin-2000-40,0.0,0.0,blue
335,WindowCombinationDrugs_losartan-lovastatin-metformin-metformin-simvastatin-50-40-500-500-40,0.0,0.0,blue
336,WindowCombinationDrugs_losartan-metformin-metformin-simvastatin-100-500-500-40,0.0,0.0,blue
333,WindowCombinationDrugs_losartan-losartan-lovastatin-metformin-50-50-40-500,0.0,0.0,blue
461,WindowCombinationDrugs_atenolol-losartan-metformin-50-100-500,0.0,0.0,blue
315,Drug_DailyDosage_DurationDose_rosuvastatin-10-84,0.0,0.0,blue
316,WindowCombinationDrugs_metformin-metformin-metformin-rosuvastatin-1000-1000-1000-10,0.0,0.0,blue
318,WindowCombinationDrugs_rosuvastatin-rosuvastatin-10-10,0.0,0.0,blue
319,Drug_DailyDosage_DurationDose_rosuvastatin-10-108,0.0,0.0,blue
320,Drug_DailyDosage_DurationDose_rosuvastatin-10-120,0.0,0.0,blue
321,WindowCombinationDrugs_metformin-metformin-metoprolol-500-500-25,0.0,0.0,blue
334,Drug_DailyDosage_DurationDose_losartan-50-30,0.0,0.0,blue
323,Drug_DailyDosage_DurationDose_simvastatin-5-30,0.0,0.0,blue
322,WindowCombinationDrugs_simvastatin-5,0.0,0.0,blue
324,WindowCombinationDrugs_simvastatin-20,0.0,0.0,blue
325,WindowCombinationDrugs_simvastatin-simvastatin-20-20,0.0,0.0,blue
326,WindowCombinationDrugs_irbesartan-irbesartan-metformin-pravastatin-150-150-2000-40,0.0,0.0,blue
327,Drug_DailyDosage_DurationDose_irbesartan-150-90,0.0,0.0,blue
328,Drug_DailyDosage_DurationDose_pravastatin-40-270,0.0,0.0,blue
329,WindowCombinationDrugs_irbesartan-metformin-pravastatin-150-2000-40,0.0,0.0,blue
330,WindowCombinationDrugs_pravastatin-40,0.0,0.0,blue
331,WindowCombinationDrugs_metformin-pravastatin-valsartan-2000-40-160,0.0,0.0,blue
332,WindowCombinationDrugs_lovastatin-metformin-40-500,0.0,0.0,blue
107,WindowCombinationDrugs_atorvastatin-20,0.0007941238,-0.5355164210745165,blue
317,WindowCombinationDrugs_metoprolol-25,0.0013720347,0.4460717290563528,red
264,Drug_DailyDosage_DurationDose_losartan-50-90,0.0015545972,-0.5400561678394384,blue
212,WindowCombinationDrugs_carvedilol-pravastatin-6.25-20,0.0016381034,-0.9931990231721224,blue
116,Drug_DailyDosage_DurationDose_losartan-100-30,0.0018414303,0.7213594217705555,red
567,Drug_DailyDosage_DurationDose_rosuvastatin-20-270,0.0018561386,0.9484942452673146,red
674,WindowCombinationDrugs_atorvastatin-metoprolol-80-50,0.0019084872,0.6501490141429208,red
89,drug_valsartan,0.0019667924,-0.5068828528301386,blue
445,WindowCombinationDrugs_atorvastatin-metformin-10-500,0.0021088773,0.46228222854578216,red
95,Drug_DailyDosage_DurationDose_valsartan-320-30,0.00233667,0.8940641498689449,red
72,WindowCombinationDrugs_atorvastatin-10,0.0023950182,-0.9605604756103698,blue
172,Drug_DailyDosage_DurationDose_simvastatin-10-90,0.0024847062,0.33572313509278456,red
214,Drug_DailyDosage_DurationDose_pravastatin-20-30,0.002651707,0.4995563587664174,red
130,WindowCombinationDrugs_carvedilol-25,0.0029433644,0.8679552935466925,red
147,Drug_DailyDosage_DurationDose_atenolol-50-90,0.0032439176,0.7441453077068249,red
530,Drug_DailyDosage_DurationDose_lovastatin-20-90,0.0035731501,0.2953963390865226,red
164,Drug_DailyDosage_DurationDose_metoprolol-200-90,0.0036062268,-0.8913362115051218,blue
17,bp_class_Normal,0.003614833,-0.05187363224842523,blue
83,drug_carvedilol,0.0037651611,-0.5886961860569117,blue
64,Drug_DailyDosage_DurationDose_atorvastatin-20-30,0.0047015916,-0.670485223294512,blue
144,drug_atenolol,0.0050737946,-0.38429910972566667,blue
299,Drug_DailyDosage_DurationDose_rosuvastatin-20-90,0.0062349797,-0.9687691356834655,blue
101,Drug_DailyDosage_DurationDose_metoprolol-50-30,0.006848672,0.8780231863014281,red
294,Drug_DailyDosage_DurationDose_simvastatin-20-90,0.00910727,-0.8480548499121411,blue
4,is_diabetes_prediabetes,0.009300307,0.43759757257100934,red
51,Drug_DailyDosage_DurationDose_atorvastatin-10-90,0.009689624,0.8794116612442648,red
49,drug_metformin,0.009768119,0.3142248684474164,red
37,race_Asian,0.011363897,-0.7784641047751029,blue
529,WindowCombinationDrugs_lovastatin-20,0.013945868,0.7872076626325488,red
171,Drug_DailyDosage_DurationDose_metformin-500-90,0.014407629,-0.7651556096685995,blue
120,Drug_DailyDosage_DurationDose_simvastatin-40-90,0.0144194225,0.7841056119039781,red
424,Drug_DailyDosage_DurationDose_atorvastatin-10-30,0.015065168,0.8719226971843008,red
69,drug_rosuvastatin,0.015904201,-0.8244527849743235,blue
282,Drug_DailyDosage_DurationDose_simvastatin-40-30,0.018262366,-0.9329201369396741,blue
222,Drug_DailyDosage_DurationDose_carvedilol-25-90,0.018703392,0.9586356453968872,red
24,LDL_class_NearNormal,0.020838495,-0.14020002559650854,blue
22,LDL_class_BorderlineHigh,0.02805068,0.6295231998742422,red
8,hgb_class_Normal,0.028400702,0.6997533248431149,red
48,drug_losartan,0.029613484,-0.7867623690770094,blue
15,bp_class_Hypertension2,0.0377354,-0.400009946053882,blue
18,bp_is_controlled_0,0.03941364,0.7236137659646877,red
98,Drug_DailyDosage_DurationDose_metoprolol-50-90,0.03956064,0.8398922851152487,red
67,Drug_DailyDosage_DurationDose_atorvastatin-40-90,0.044382878,-0.8871188218996919,blue
31,gfr_class_G2,0.04530262,-0.7810669554332909,blue
53,Drug_DailyDosage_DurationDose_metformin-1000-90,0.046468105,-0.8932992839174839,blue
6,hgb_class_High,0.048228,-0.801631342770819,blue
41,race_White,0.05350932,0.06247013475818459,red
112,drug_simvastatin,0.053511374,-0.7894602867203423,blue
13,bp_class_Elevated,0.055055216,-0.7928408809032621,blue
45,WindowNumberDrugs,0.057306197,0.6781820121696779,red
57,Drug_DailyDosage_DurationDose_losartan-100-90,0.057549946,-0.8119204202669486,blue
40,race_Unknown,0.057567347,0.5052672839621533,red
32,gfr_class_G3a,0.06637558,-0.46422202891982456,blue
39,race_Hispanic,0.07173827,0.8070772831725108,red
44,durationDose,0.07271872,-0.27843222467873047,blue
74,drug_pravastatin,0.08791819,0.7508718099669557,red
14,bp_class_Hypertension1,0.09021306,0.8914324173134027,red
7,hgb_class_Low,0.09479336,0.6180922196048702,red
47,drug_atorvastatin,0.09914497,-0.7939641776648464,blue
96,drug_metoprolol,0.11952482,0.8048778682325451,red
38,race_Black,0.123940766,-0.8878019638746248,blue
29,gfr_evolution,0.1522134,-0.03447992038451289,blue
46,TotalDailyDosage,0.19422722,0.5279203512928066,red
42,gender_Female,0.29533526,-0.890908769972849,blue
10,dbp_value,0.3151499,-0.08087389920307525,blue
33,gfr_class_G3b,0.41447577,-0.9192596261525289,blue
9,sbp_value,0.4966404,0.7683684325237444,red
20,ldl_value,0.5709384,0.2952687450729134,red
27,creatinine_value,0.61079216,0.3520788575135825,red
28,GFR,0.6221292,0.7682753111837484,red
5,hgb_value,0.7928194,-0.6895081342228517,blue
0,glucose_value,0.82311696,0.5510468303270576,red
36,age,0.8803236,-0.320320059714322,blue
